CountryCode,CountryZone,GmtStartTms,GmtEndTms,GmtDiff,OffsetMinutes
MA,00,2016-03-27 02:00:00.000,2016-06-05 02:00:00.000,100,60
MA,00,2016-06-05 02:00:00.000,2016-07-10 02:00:00.000,0,0
MA,00,2016-07-10 02:00:00.000,2016-10-30 02:00:00.000,100,60
MA,00,2016-10-30 02:00:00.000,2017-03-26 02:00:00.000,0,0
MA,00,2017-03-26 02:00:00.000,2017-05-21 02:00:00.000,100,60
MA,00,2017-05-21 02:00:00.000,2017-07-02 02:00:00.000,0,0
MA,00,2017-07-02 02:00:00.000,2017-10-29 02:00:00.000,100,60
MA,00,2017-10-29 02:00:00.000,2018-03-25 02:00:00.000,0,0
MA,00,2018-03-25 02:00:00.000,2018-05-13 02:00:00.000,100,60
MA,00,2018-05-13 02:00:00.000,2018-06-17 02:00:00.000,0,0
MA,00,2018-06-17 02:00:00.000,2018-10-28 02:00:00.000,100,60
MA,00,2018-10-28 02:00:00.000,3000-01-01 00:00:00.000,100,60
MC,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
MC,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
MC,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
MC,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
MC,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
MC,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
MC,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
MC,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
MC,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
MC,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
MC,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
MC,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
MC,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
MC,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
MC,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
MC,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
MC,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
MC,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
MC,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
MC,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
MC,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
MC,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
MC,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
MC,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
MC,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
MC,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
MC,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
MC,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
MC,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
MC,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
MC,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
MC,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
MC,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
MC,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
MC,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
MC,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
MC,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
MC,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
MC,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
MC,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
MC,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
MD,00,2000-10-28 21:01:00.000,2001-03-24 22:00:00.000,200,120
MD,00,2001-03-24 22:00:00.000,2001-10-27 21:01:00.000,300,180
MD,00,2001-10-27 21:01:00.000,2002-03-30 22:00:00.000,200,120
MD,00,2002-03-30 22:00:00.000,2002-10-26 21:01:00.000,300,180
MD,00,2002-10-26 21:01:00.000,2003-03-29 22:00:00.000,200,120
MD,00,2003-03-29 22:00:00.000,2003-10-25 21:01:00.000,300,180
MD,00,2003-10-25 21:01:00.000,2004-03-27 22:00:00.000,200,120
MD,00,2004-03-27 22:00:00.000,2004-10-30 21:01:00.000,300,180
MD,00,2004-10-30 21:01:00.000,2005-03-26 22:00:00.000,200,120
MD,00,2005-03-26 22:00:00.000,2005-10-29 21:00:00.000,300,180
MD,00,2005-10-29 21:00:00.000,2006-03-25 22:00:00.000,200,120
MD,00,2006-03-25 22:00:00.000,2006-10-28 21:00:00.000,300,180
MD,00,2006-10-28 21:00:00.000,2007-03-24 22:00:00.000,200,120
MD,00,2007-03-24 22:00:00.000,2007-10-27 21:00:00.000,300,180
MD,00,2007-10-27 21:00:00.000,2008-03-29 22:00:00.000,200,120
MD,00,2008-03-29 22:00:00.000,2008-10-25 21:00:00.000,300,180
MD,00,2008-10-25 21:00:00.000,2009-03-29 01:00:00.000,200,120
MD,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
MD,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
MD,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
MD,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
MD,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
MD,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
MD,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
MD,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
MD,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
MD,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
MD,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
MD,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
MD,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
MD,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
MD,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
MD,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
MD,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
MD,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
MD,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
MD,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
MD,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
MD,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
MD,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
MD,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
ME,00,2006-03-26 00:00:00.000,2006-10-29 01:00:00.000,200,120
ME,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
ME,00,2007-03-25 01:00:00.000,2007-10-27 01:00:00.000,200,120
ME,00,2007-10-27 01:00:00.000,2007-10-28 01:00:00.000,100,60
ME,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
ME,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
ME,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
ME,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
ME,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
ME,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
ME,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
ME,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
ME,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
ME,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
ME,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
ME,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
ME,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
ME,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
ME,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
ME,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
ME,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
ME,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
ME,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
ME,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
ME,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
ME,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
ME,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
ME,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
ME,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
ME,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
ME,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
MF,00,2009-02-02 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
MG,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
MG,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
MH,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1200,720
MH,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1200,720
MK,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
MK,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
MK,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
MK,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
MK,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
MK,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
MK,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
MK,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
MK,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
MK,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
MK,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
MK,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
MK,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
MK,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
MK,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
MK,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
MK,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
MK,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
MK,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
MK,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
MK,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
MK,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
MK,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
MK,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
MK,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
MK,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
MK,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
MK,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
MK,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
MK,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
MK,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
MK,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
MK,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
MK,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
MK,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
MK,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
MK,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
MK,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
MK,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
MK,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
MK,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
ML,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,0,0
ML,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
MM,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,630,390
MM,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,630,390
MN,00,1999-05-05 15:00:00.000,2001-09-28 19:01:00.000,800,480
MN,00,2001-09-28 19:01:00.000,2002-03-29 20:00:00.000,800,480
MN,00,2002-03-29 20:00:00.000,2002-09-27 19:01:00.000,900,540
MN,00,2002-09-27 19:01:00.000,2003-03-28 20:00:00.000,800,480
MN,00,2003-03-28 20:00:00.000,2003-09-26 19:01:00.000,900,540
MN,00,2003-09-26 19:01:00.000,2004-03-26 20:00:00.000,800,480
MN,00,2004-03-26 20:00:00.000,2004-09-24 19:01:00.000,900,540
MN,00,2004-09-24 19:01:00.000,2005-03-25 20:00:00.000,800,480
MN,00,2005-03-25 20:00:00.000,2005-09-30 19:00:00.000,900,540
MN,00,2005-09-30 19:00:00.000,2006-03-24 20:00:00.000,800,480
MN,00,2006-03-24 20:00:00.000,2006-09-29 19:00:00.000,900,540
MN,00,2006-09-29 19:00:00.000,2007-09-28 19:00:00.000,800,480
MN,00,2007-09-28 19:00:00.000,2008-03-28 20:00:00.000,800,480
MN,00,2008-03-28 20:00:00.000,2008-09-26 19:00:00.000,900,540
MN,00,2008-09-26 19:00:00.000,2009-09-25 17:00:00.000,800,480
MN,00,2009-09-25 17:00:00.000,2015-03-27 18:00:00.000,800,480
MN,00,2015-03-27 18:00:00.000,2015-09-25 15:00:00.000,900,540
MN,00,2015-09-25 15:00:00.000,2016-03-25 18:00:00.000,800,480
MN,00,2016-03-25 18:00:00.000,2016-09-23 15:00:00.000,900,540
MN,00,2016-09-23 15:00:00.000,2017-03-24 18:00:00.000,800,480
MN,00,2017-03-24 18:00:00.000,2017-09-29 15:00:00.000,900,540
MN,00,2017-09-29 15:00:00.000,2018-03-30 18:00:00.000,800,480
MN,00,2018-03-30 18:00:00.000,2018-09-28 15:00:00.000,900,540
MN,00,2018-09-28 15:00:00.000,2019-03-29 18:00:00.000,800,480
MN,00,2019-03-29 18:00:00.000,2019-09-27 15:00:00.000,900,540
MN,00,2019-09-27 15:00:00.000,3000-01-01 00:00:00.000,800,480
MN,1,2001-05-10 00:00:00.000,2001-09-28 19:01:00.000,900,540
MN,1,2001-09-28 19:01:00.000,2002-04-26 20:00:00.000,800,480
MN,1,2002-04-26 20:00:00.000,2002-09-27 19:01:00.000,900,540
MN,1,2002-09-27 19:01:00.000,2003-04-25 20:00:00.000,800,480
MN,1,2003-04-25 20:00:00.000,2003-09-26 19:01:00.000,900,540
MN,1,2003-09-26 19:01:00.000,3000-01-01 00:00:00.000,800,480
MN,2,2001-05-10 00:00:00.000,2001-09-28 18:01:00.000,1000,600
MN,2,2001-09-28 18:01:00.000,2002-04-26 19:00:00.000,900,540
MN,2,2002-04-26 19:00:00.000,2002-09-27 18:01:00.000,1000,600
MN,2,2002-09-27 18:01:00.000,2003-04-25 19:00:00.000,900,540
MN,2,2003-04-25 19:00:00.000,2003-09-26 18:01:00.000,1000,600
MN,2,2003-09-26 18:01:00.000,3000-01-01 00:00:00.000,900,540
MN,3,2001-05-10 00:00:00.000,2001-09-28 17:01:00.000,1100,660
MN,3,2001-09-28 17:01:00.000,2002-04-26 18:00:00.000,1000,600
MN,3,2002-04-26 18:00:00.000,2002-09-27 17:01:00.000,1100,660
MN,3,2002-09-27 17:01:00.000,2003-04-25 18:00:00.000,1000,600
MN,3,2003-04-25 18:00:00.000,2003-09-26 17:01:00.000,1100,660
MN,3,2003-09-26 17:01:00.000,3000-01-01 00:00:00.000,1000,600
MO,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,800,480
MO,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,800,480
MP,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1000,600
MP,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1000,600
MQ,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
MQ,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
MR,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,0,0
MR,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
MS,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
MS,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
MT,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
MT,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
MT,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
MT,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
MT,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
MT,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
MT,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
MT,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
MT,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
MT,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
MT,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
MT,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
MT,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
MT,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
MT,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
MT,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
MT,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
MT,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
MT,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
MT,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
MT,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
MT,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
MT,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
MT,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
MT,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
MT,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
MT,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
MT,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
MT,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
MT,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
MT,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
MT,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
MT,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
MT,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
MT,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
MT,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
MT,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
MT,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
MT,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
MT,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
MT,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
MU,00,1901-01-01 00:00:00.000,2009-03-28 21:00:00.000,400,240
MU,00,2009-03-28 21:00:00.000,3000-01-01 00:00:00.000,400,240
MV,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,500,300
MV,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,500,300
MW,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,200,120
MW,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,200,120
MX,01,2002-10-27 07:01:00.000,2003-04-06 08:00:00.000,-600,-360
MX,01,2003-04-06 08:00:00.000,2003-10-26 07:01:00.000,-500,-300
MX,01,2003-10-26 07:01:00.000,2004-04-04 08:00:00.000,-600,-360
MX,01,2004-04-04 08:00:00.000,2004-10-31 07:01:00.000,-500,-300
MX,01,2004-10-31 07:01:00.000,2005-04-03 08:00:00.000,-600,-360
MX,01,2005-04-03 08:00:00.000,2005-10-30 07:00:00.000,-500,-300
MX,01,2005-10-30 07:00:00.000,2006-04-02 08:00:00.000,-600,-360
MX,01,2006-04-02 08:00:00.000,2006-10-29 07:00:00.000,-500,-300
MX,01,2006-10-29 07:00:00.000,2007-04-01 08:00:00.000,-600,-360
MX,01,2007-04-01 08:00:00.000,2007-10-28 07:00:00.000,-500,-300
MX,01,2007-10-28 07:00:00.000,2008-04-06 08:00:00.000,-600,-360
MX,01,2008-04-06 08:00:00.000,2008-10-26 07:00:00.000,-500,-300
MX,01,2008-10-26 07:00:00.000,2009-04-05 08:00:00.000,-600,-360
MX,01,2009-04-05 08:00:00.000,2009-10-25 07:00:00.000,-500,-300
MX,01,2009-10-25 07:00:00.000,2010-04-04 08:00:00.000,-600,-360
MX,01,2010-04-04 08:00:00.000,2010-10-31 07:00:00.000,-500,-300
MX,01,2010-10-31 07:00:00.000,2011-04-03 08:00:00.000,-600,-360
MX,01,2011-04-03 08:00:00.000,2011-10-30 07:00:00.000,-500,-300
MX,01,2011-10-30 07:00:00.000,2012-04-01 08:00:00.000,-600,-360
MX,01,2012-04-01 08:00:00.000,2012-10-28 07:00:00.000,-500,-300
MX,01,2012-10-28 07:00:00.000,2013-04-07 08:00:00.000,-600,-360
MX,01,2013-04-07 08:00:00.000,2013-10-27 07:00:00.000,-500,-300
MX,01,2013-10-27 07:00:00.000,2014-04-06 08:00:00.000,-600,-360
MX,01,2014-04-06 08:00:00.000,2014-10-26 07:00:00.000,-500,-300
MX,01,2014-10-26 07:00:00.000,2015-04-05 08:00:00.000,-600,-360
MX,01,2015-04-05 08:00:00.000,2015-10-25 07:00:00.000,-500,-300
MX,01,2015-10-25 07:00:00.000,2016-04-03 08:00:00.000,-600,-360
MX,01,2016-04-03 08:00:00.000,2016-10-30 07:00:00.000,-500,-300
MX,01,2016-10-30 07:00:00.000,2017-04-02 08:00:00.000,-600,-360
MX,01,2017-04-02 08:00:00.000,2017-10-29 07:00:00.000,-500,-300
MX,01,2017-10-29 07:00:00.000,2018-04-01 08:00:00.000,-600,-360
MX,01,2018-04-01 08:00:00.000,2018-10-28 07:00:00.000,-500,-300
MX,01,2018-10-28 07:00:00.000,2019-04-07 08:00:00.000,-600,-360
MX,01,2019-04-07 08:00:00.000,2019-10-27 07:00:00.000,-500,-300
MX,01,2019-10-27 07:00:00.000,2020-04-05 08:00:00.000,-600,-360
MX,01,2020-04-05 08:00:00.000,2020-10-25 07:00:00.000,-500,-300
MX,01,2020-10-25 07:00:00.000,3000-01-01 00:00:00.000,-600,-360
MX,02,2002-10-27 08:01:00.000,2003-04-06 09:00:00.000,-700,-420
MX,02,2003-04-06 09:00:00.000,2003-10-26 08:01:00.000,-600,-360
MX,02,2003-10-26 08:01:00.000,2004-04-04 09:00:00.000,-700,-420
MX,02,2004-04-04 09:00:00.000,2004-10-31 08:01:00.000,-600,-360
MX,02,2004-10-31 08:01:00.000,2005-04-03 09:00:00.000,-700,-420
MX,02,2005-04-03 09:00:00.000,2005-10-30 08:00:00.000,-600,-360
MX,02,2005-10-30 08:00:00.000,2006-04-02 09:00:00.000,-700,-420
MX,02,2006-04-02 09:00:00.000,2006-10-29 08:00:00.000,-600,-360
MX,02,2006-10-29 08:00:00.000,2007-04-01 09:00:00.000,-700,-420
MX,02,2007-04-01 09:00:00.000,2007-10-28 08:00:00.000,-600,-360
MX,02,2007-10-28 08:00:00.000,2008-04-06 09:00:00.000,-700,-420
MX,02,2008-04-06 09:00:00.000,2008-10-26 08:00:00.000,-600,-360
MX,02,2008-10-26 08:00:00.000,2009-04-05 09:00:00.000,-700,-420
MX,02,2009-04-05 09:00:00.000,2009-10-25 08:00:00.000,-600,-360
MX,02,2009-10-25 08:00:00.000,2010-04-04 09:00:00.000,-700,-420
MX,02,2010-04-04 09:00:00.000,2010-10-31 08:00:00.000,-600,-360
MX,02,2010-10-31 08:00:00.000,2011-04-03 09:00:00.000,-700,-420
MX,02,2011-04-03 09:00:00.000,2011-10-30 08:00:00.000,-600,-360
MX,02,2011-10-30 08:00:00.000,2012-04-01 09:00:00.000,-700,-420
MX,02,2012-04-01 09:00:00.000,2012-10-28 08:00:00.000,-600,-360
MX,02,2012-10-28 08:00:00.000,2013-04-07 09:00:00.000,-700,-420
MX,02,2013-04-07 09:00:00.000,2013-10-27 08:00:00.000,-600,-360
MX,02,2013-10-27 08:00:00.000,2014-04-06 09:00:00.000,-700,-420
MX,02,2014-04-06 09:00:00.000,2014-10-26 08:00:00.000,-600,-360
MX,02,2014-10-26 08:00:00.000,2015-04-05 09:00:00.000,-700,-420
MX,02,2015-04-05 09:00:00.000,2015-10-25 08:00:00.000,-600,-360
MX,02,2015-10-25 08:00:00.000,2016-04-03 09:00:00.000,-700,-420
MX,02,2016-04-03 09:00:00.000,2016-10-30 08:00:00.000,-600,-360
MX,02,2016-10-30 08:00:00.000,2017-04-02 09:00:00.000,-700,-420
MX,02,2017-04-02 09:00:00.000,2017-10-29 08:00:00.000,-600,-360
MX,02,2017-10-29 08:00:00.000,2018-04-01 09:00:00.000,-700,-420
MX,02,2018-04-01 09:00:00.000,2018-10-28 08:00:00.000,-600,-360
MX,02,2018-10-28 08:00:00.000,2019-04-07 09:00:00.000,-700,-420
MX,02,2019-04-07 09:00:00.000,2019-10-27 08:00:00.000,-600,-360
MX,02,2019-10-27 08:00:00.000,2020-04-05 09:00:00.000,-700,-420
MX,02,2020-04-05 09:00:00.000,2020-10-25 08:00:00.000,-600,-360
MX,02,2020-10-25 08:00:00.000,3000-01-01 00:00:00.000,-700,-420
MX,03,2002-10-27 09:01:00.000,2003-04-06 10:00:00.000,-800,-480
MX,03,2003-04-06 10:00:00.000,2003-10-26 09:01:00.000,-700,-420
MX,03,2003-10-26 09:01:00.000,2004-04-04 10:00:00.000,-800,-480
